"start_station_name","lat","lng","total_trips"
"Public Rack - Canty Elementary School","41.9492117233333333","-87.8297584433333333","3"
"Public Rack - Menard Ave & Agusta Blvd","41.9000000000000000","-87.7700000000000000","3"
"Public Rack - Michele Clark Magnet High School","41.8719403366666667","-87.7522957733333333","3"
"Public Rack - Houston Ave & 91st St","41.7300946100000000","-87.5497037766666667","3"
"Public Rack - Senka Edward Duke Park","41.7903284566666667","-87.7106284466666667","3"
"Public Rack - East End Ave & 75th St","41.7588638333333333","-87.5826512200000000","3"
"Public Rack - Horner & 85th","41.7395630766666667","-87.6693271166666667","3"
"Public Rack - 63rd & Western Ave N","41.7796417800000000","-87.6824815000000000","3"
"Public Rack - Damen Ave & 80th St","41.7500000000000000","-87.6700000000000000","3"
"Public Rack - Halsted St & 63rd St","41.7797295166666667","-87.6413332666666667","3"
"Public Rack - Pulaski Rd & Roosevelt Rd","41.8660956666666667","-87.7241192233333333","3"
"Public Rack - Pullman - Ross Dress for Less","41.6995709033333333","-87.5991099900000000","3"
"Public Rack - Laflin St & 79th St","41.7502952766666667","-87.6612569466666667","3"
"Public Rack - Pulaski Rd & 15th St","41.8600637766666667","-87.7283571666666667","3"
"Public Rack - Pulaski & 84th","41.7398053333333333","-87.7204511666666667","3"
"Public Rack - Neola & Northwest Hwy","41.9900970800000000","-87.7984634566666667","3"
"Public Rack - Kedzie Ave & Walnut St","41.8858865300000000","-87.7063588466666667","3"
"Public Rack - Cicero Ave & Le Moyne St - midblock","41.9069960733333333","-87.7462064233333333","3"
"Public Rack - Perry Ave & 111th St","41.6927769200000000","-87.6265037866666667","3"
"Public Rack - Percy Julian HS","41.7100000000000000","-87.6500000000000000","3"
"Public Rack - Penn Elementary School / KIPP Ascend Middle School","41.8587711433333333","-87.7223255966666667","3"
"Public Rack - Paxton Ave & 79th St","41.7517477700000000","-87.5706255933333333","3"
"Public Rack - Paul Revere Elementary School","41.7644727933333333","-87.6004597133333333","3"
"Public Rack - Avenue M & 132nd St","41.6571183966666667","-87.5382713200000000","3"
"Public Rack - Avenue J & 106th St","41.7026426033333333","-87.5335059566666667","3"
"Public Rack - Avenue J & 102nd St","41.7099928333333333","-87.5328580633333333","3"
"Public Rack - Ewing Ave & 95th St","41.7207916400000000","-87.5386400866666667","3"
"Public Rack - Archer Park","41.8026126000000000","-87.7368912700000000","3"
"Public Rack - Oak Park Ave & Foster Ave","41.9730663233333333","-87.8112946633333333","3"
"Public Rack - Ashland Ave & 46th St","41.8104860766666667","-87.6652527066666667","3"
"Cicero Ave & Roscoe Ave","41.9424420066666667","-87.7473264766666667","3"
"Public Rack - Ewing Ave & 105th St","41.7044787700000000","-87.5355468633333333","3"
"Public Rack - Ashland Ave & 73rd St","41.7600000000000000","-87.6600000000000000","3"
"Public Rack - Cottage Grove Ave & 98th St","41.7200000000000000","-87.6000000000000000","3"
"Public Rack - Western Blvd & 53rd St","41.7969066300000000","-87.6834315300000000","3"
"Public Rack - Eggleston Ave & 115th St","41.6883965733333333","-87.6312866633333333","3"
"Damen Ave & 87th St","41.7360440366666667","-87.6729328400000000","3"
"Public Rack - Lawndale & 63rd St","41.7800000000000000","-87.7100000000000000","3"
"Public Rack - Exchange Ave & 73rd Pl","41.7625511700000000","-87.5637389333333333","3"
"Public Rack - Kingston Ave & 75th St","41.7592992066666667","-87.5614118200000000","3"
"Public Rack - Walden Pkwy & 99th St","41.7139593500000000","-87.6677597333333333","3"
"Public Rack - Longwood Dr & 95th St","41.7209914400000000","-87.6695729100000000","3"
"Public Rack - Loomis Blvd & 83rd St","41.7431391833333333","-87.6588805200000000","3"
"Public Rack - Lorel Ave & Chicago Ave","41.8932627933333333","-87.7599190000000000","3"
"Public Rack - Mackinaw Ave & 106th St","41.7024045333333333","-87.5425806966666667","3"
"Public Rack - Troy & 111th St","41.6904990700000000","-87.7001187866666667","3"
"Public Rack - Mackinaw Ave & 108th St","41.6988750733333333","-87.5429981800000000","3"
"Public Rack - Harvey Ave & North Ave","41.9096440000000000","-87.7812147500000000","2"
"Public Rack - Ewing Ave & 101st St","41.7117071750000000","-87.5351733600000000","2"
"Public Rack - Ewing Ave & 102nd St","41.7099132250000000","-87.5353034700000000","2"
"Scottsdale Park","41.7419660000000000","-87.7361790000000000","2"
"Public Rack - Damen Ave & 84th St","41.7403925750000000","-87.6729786050000000","2"
"Public Rack - Ewing Ave & 96th St N","41.7207989550000000","-87.5377819750000000","2"
"Public Rack - Ewing Ave & 96th St S","41.7205106650000000","-87.5351871650000000","2"
"Racine Ave & 57th St","41.7895104900000000","-87.6546651200000000","2"
"Public Rack - Halsted St & 113th St","41.6885157250000000","-87.6424381150000000","2"
"Public Rack - Claremont Ave & 71st St","41.7600000000000000","-87.6800000000000000","2"
"Public Rack - Yates Blvd & Exchange Ave","41.7652880850000000","-87.5660170000000000","2"
"Public Rack - Yale Ave & 119th St","41.6800000000000000","-87.6300000000000000","2"
"Public Rack - Halsted St & 80th St","41.7489855900000000","-87.6419590200000000","2"
"Public Rack - Wilbur Wright College North","41.9590054150000000","-87.7897108650000000","2"
"Public Rack - Western Ave & 107th Pl","41.6981954600000000","-87.6815294050000000","2"
"Public Rack - Wentworth Ave & 103rd St","41.7071697700000000","-87.6277528400000000","2"
"Public Rack - Hamilton Park","41.7634079350000000","-87.6376990050000000","2"
"Public Rack - Washtenaw Ave & 63rd St","41.7791602200000000","-87.6910772750000000","2"
"Public Rack - Champlain Ave & 134th St","41.6574110800000000","-87.6065737500000000","2"
"Public Rack - Kildare Ave & Division Ave","41.9025233950000000","-87.7327313250000000","2"
"Public Rack - Vincennes Ave & 77th St","41.7570167200000000","-87.5650712250000000","2"
"Public Rack - Torrence Ave  & 106th St","41.7028491000000000","-87.5600151050000000","2"
"Public Rack - Stony Island & 87th St","41.7366903450000000","-87.5857511550000000","2"
"Public Rack - Stony Is Ave & 73rd St","41.7623326150000000","-87.5855538850000000","2"
"Public Rack - St Louis & 83rd","41.7409886100000000","-87.7097710800000000","2"
"Public Rack - Sacramento Blvd & Washington Blvd","41.8829425800000000","-87.6999015800000000","2"
"Public Rack - California & 82nd","41.7474625850000000","-87.6912858350000000","2"
"Public Rack - Racine Ave & 76th","41.7579295700000000","-87.6520030000000000","2"
"Public Rack - Pulaski Rd & 85th St","41.7380545750000000","-87.7216433300000000","2"
"Public Rack - Baltimore Ave & 134th St","41.6513662950000000","-87.5472891350000000","2"
"Public Rack - Prairie Ave & 78th St","41.7519739250000000","-87.6181137550000000","2"
"Public Rack - Parnell Ave & 98th St","41.7181059150000000","-87.6385450000000000","2"
"Public Rack - Oglesby Ave & 95th St","41.7211055000000000","-87.5678944900000000","2"
"Public Rack - Northwest Hwy & Raven St","41.9929165850000000","-87.7994247500000000","2"
"Public Rack - Northwest Hwy & Highland Ave","41.9981041550000000","-87.8076622200000000","2"
"Public Rack - Ashland Ave & 74th St","41.7598135000000000","-87.6618749150000000","2"
"Public Rack - Normandy Ave & Raven St","41.9918808350000000","-87.7911600000000000","2"
"Public Rack - Kedvale Ave & 26th St","41.8441453000000000","-87.7278989550000000","2"
"Public Rack - 85th Pl & Pulaski Rd","41.7373896850000000","-87.7213827350000000","2"
"Public Rack - Mulligan & Northwest Hwy","41.9855058000000000","-87.7867124650000000","2"
"Public Rack - Mt Greenwood Library - South","41.6900000000000000","-87.7000000000000000","2"
"Public Rack - Mozart & 79th","41.7500000000000000","-87.6900000000000000","2"
"Public Rack - Honore St & 87th St - SE","41.7355306750000000","-87.6690549850000000","2"
"Public Rack - Houston Ave & 130th St","41.6600000000000000","-87.5500000000000000","2"
"Public Rack - Michigan Ave & 67th St","41.7719403750000000","-87.6217076500000000","2"
"Public Rack - Michigan Ave & 119th St","41.6789871100000000","-87.6203762250000000","2"
"Public Rack - Michigan Ave & 113th St","41.6893486700000000","-87.6204516850000000","2"
"Public Rack - Michigan Ave & 110th St","41.6942607500000000","-87.6207841700000000","2"
"Mozart St & 79th St","41.7496198700000000","-87.6939417650000000","2"
"Public Rack - Menard Ave & Madison St","41.8800112050000000","-87.7700624550000000","2"
"Public Rack - May St & 78th St","41.7523941350000000","-87.6529807550000000","2"
"Public Rack - May St & 63rd St","41.7796792500000000","-87.6530766650000000","2"
"Public Rack - Mason Ave & Roosevelt Rd","41.8656400800000000","-87.7723957500000000","2"
"Public Rack - Martin Luther King Dr & 69th St","41.7696074950000000","-87.6176655850000000","2"
"Public Rack - Independence Blvd & Roosevelt","41.8662585650000000","-87.7184987100000000","2"
"Public Rack - Leclaire Ave & Division St","41.9000000000000000","-87.7500000000000000","2"
"Public Rack - Langley Ave & 105th Pl","41.7022950100000000","-87.6063453200000000","2"
"Public Rack - Lake Park Ave & 44th St","41.8145888350000000","-87.5979005850000000","2"
"Public Rack - Emerald Ave & 45th St","41.8113186650000000","-87.6424493350000000","2"
"Public Rack - Honore St & 87th St","41.7359279400000000","-87.6691871900000000","1"
"Public Rack - 53rd St & Indiana Ave","41.7982507900000000","-87.6208580700000000","1"
"Public Rack - Zapata Academy","41.8417485000000000","-87.7343626700000000","1"
"Public Rack - Rhodes Ave & 79th St","41.7509234000000000","-87.6114029900000000","1"
"Public Rack - Keeler Ave & 55th St","41.7900000000000000","-87.7300000000000000","1"
"Public Rack - Devon Ave & Kinzua Ave","41.9974398300000000","-87.7646311700000000","1"
"Public Rack - Sacramento Blvd & Division St","41.9100000000000000","-87.7000000000000000","1"
"Public Rack - 10101 S Stony Island Ave","41.7083758300000000","-87.5810156700000000","1"
"Public Rack - South Shore High School","41.7561805000000000","-87.5797010000000000","1"
"Public Rack - Calumet Ave & 103rd St","41.7073168800000000","-87.6155868800000000","1"
"Wood St & 84th St","41.7411730300000000","-87.6684272300000000","1"
"Public Rack - Halsted St & 64th St","41.7777073400000000","-87.6446197000000000","1"
"Public Rack - Hale Ave & 111th St","41.6900000000000000","-87.6700000000000000","1"
"Public Rack - Lafayette Ave & 87th St SW","41.7360968300000000","-87.6263958300000000","1"
"Public Rack - Calumet Ave & 133rd St","41.6537006700000000","-87.6143881700000000","1"
"OH - BONFIRE - TESTING","41.8636186100000000","-87.6796680700000000","1"
"Public Rack - Lafayette Ave & 119th St","41.6779760000000000","-87.6235121700000000","1"
"Public Rack - Kostner Ave & 16th St","41.8587826500000000","-87.7342351700000000","1"
"Public Rack - Menard Ave & Leland Ave","41.9656367300000000","-87.7723625900000000","1"
"Public Rack - Calumet Ave & 71st St","41.7656034200000000","-87.6169171300000000","1"
"Public Rack - St Louis Ave & Flournoy St","41.8700000000000000","-87.7100000000000000","1"
"Public Rack - Central Ave & Adams St","41.8783429900000000","-87.7648516900000000","1"
"Public Rack - Cottage Grove Ave & 111th St","41.6900000000000000","-87.6100000000000000","1"
"Public Rack - Cottage Grove Ave & 75th St","41.7600000000000000","-87.6100000000000000","1"
"Public Rack - Cottage Grove Ave & 91st St","41.7294597600000000","-87.6038072100000000","1"
"Public Rack - Mason Ave & Milwaukee Ave","41.9857305000000000","-87.7772246700000000","1"
"Public Rack - Central Ave & Congress Pkwy","41.8700000000000000","-87.7600000000000000","1"
"Public Rack - Throop St & 48t ST","41.8069771500000000","-87.6577528700000000","1"
"Kildare Ave & 85th St","41.7384630000000000","-87.7285720000000000","1"
"Public Rack - Elizabeth St & 115th St","41.6848855000000000","-87.6527651600000000","1"
"Public Rack - Marquette Ave & 79th St","41.7513515000000000","-87.5588163300000000","1"
"Public Rack - Torrence Ave & 103rd St","41.7084020000000000","-87.5598270000000000","1"
"Keeler Ave & Carmen Ave","41.9743230000000000","-87.7331000000000000","1"
"Public Rack - Union Ave & 111th St","41.6900000000000000","-87.6400000000000000","1"
"Public Rack - Vincennes Ave & 87th St","41.7356714000000000","-87.6453316200000000","1"
"Public Rack - Ellis Ave & 132nd Pl","41.6600000000000000","-87.6000000000000000","1"
"Public Rack - Lowe Park","41.7993899600000000","-87.6415511400000000","1"
"Public Rack - Lowe Ave & 94th St","41.7244118500000000","-87.6395701200000000","1"
"Springfield Ave & 80th St","41.7476300000000000","-87.7194500000000000","1"
"Public Rack - Central Park Ave & Fillmore St","41.8680863300000000","-87.7151416700000000","1"
"Public Rack - Central Park Ave & Fulton Blvd","41.8900000000000000","-87.7200000000000000","1"
"Public Rack - Wallace St & 112 St","41.6900000000000000","-87.6400000000000000","1"
"Public Rack - Ellis Ave & Doty Ave","41.6600000000000000","-87.6000000000000000","1"
"Public Rack - Western Ave & 106th St - East","41.7003649500000000","-87.6812977800000000","1"
"Public Rack - Christiana Ave & 111th St","41.6900000000000000","-87.7100000000000000","1"
"Public Rack - Northwest Hwy & Overhill Ave","42.0116401700000000","-87.8126106700000000","1"
"Public Rack - Ashland Ave & 45th St  S","41.8112976600000000","-87.6651831900000000","1"
"Public Rack - Ashburn Metra ","41.7412180900000000","-87.7131272600000000","1"
"Public Rack - Oakley & 79th Pl","41.7492700000000000","-87.6793503300000000","1"
"Public Rack - Octavia Ave & Touhy Ave","42.0117553300000000","-87.8084061700000000","1"
"Public Rack - Newcastle Ave & Wellington Ave","41.9352083200000000","-87.7957104400000000","1"
"Public Rack - James Madison School","41.7600000000000000","-87.5900000000000000","1"
"Public Rack - Al Raby School","41.8863767400000000","-87.7146942600000000","1"
"Public Rack - Oglesby Ave & 105th St","41.7046757900000000","-87.5656813400000000","1"
"Public Rack - Oleander Ave & Addison St","41.9450326700000000","-87.8155283300000000","1"
"Public Rack - Avenue J & 112th St","41.6900000000000000","-87.5300000000000000","1"
"Public Rack - Princeton Ave & 99th Pl","41.7135130000000000","-87.6309755000000000","1"
"Public Rack - Cottage Grove Ave & 92nd St","41.7273510700000000","-87.6047265500000000","1"
"Public Rack - 83rd St (Avalon Park) Metra","41.7440571700000000","-87.5991563300000000","1"
"Public Rack - Pulaski Rd & Flournoy St","41.8724931500000000","-87.7249540100000000","1"
"Public Rack - Pulaski Rd & Grenshaw St","41.8670389700000000","-87.7254345400000000","1"
"Public Rack - 63rd St and Natoma Ave","41.7776446700000000","-87.7874625000000000","1"
"Public Rack - Christiana Ave & 55th St","41.7900000000000000","-87.7100000000000000","1"
"Public Rack - Wrightwood Metra Station","41.7488861700000000","-87.7037010000000000","1"
"Public Rack - Lamon Ave & Erie St","41.8921901700000000","-87.7468641700000000","1"
"Public Rack - Racine Ave & 83rd St","41.7433214200000000","-87.6536365800000000","1"
"Public Rack - Morgan St & 87th St","41.7359471700000000","-87.6480908300000000","1"
